CustomerID,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,EducationLevel,Occupation,HomeOwner
RW-9540117,Jason,Moore,11/11/1997,M,M,jason30@hotmail.com,70000,Partial College,Skilled Manual,N
NP-8700117,Kaitlyn,Coleman,6/6/1986,S,F,kaitlyn30@hotmail.com,70000,Partial College,Skilled Manual,N
CK-2760117,Madison,Gonzalez,8/5/1982,M,F,madison41@hotmail.com,80000,Bachelors,Management,Y
LT-7110117,Hailey,Hughes,10/22/1992,S,F,hailey57@hotmail.com,80000,Bachelors,Management,N
VT-11700117,Ryan,Baker,1/1/1996,M,M,ryan14@hotmail.com,90000,Bachelors,Management,Y
MY-7380117,Amanda,Brown,8/3/1971,M,F,amanda59@hotmail.com,100000,Bachelors,Management,Y
CC-2685117,Austin,Henderson,10/4/1966,S,M,austin43@hotmail.com,120000,Bachelors,Management,N
Dp-3240117,Justin,Jackson,4/3/1991,M,M,justin1@hotmail.com,80000,Bachelors,Management,Y
RS-9765117,Joseph,Zhou,12/19/1998,S,M,joseph18@hotmail.com,80000,Bachelors,Management,Y
LT-6765117,Krystal,Diaz,10/14/1989,S,F,krystal8@hotmail.com,120000,Partial High School,Management,N
EL-3735117,Paula,Rubio,3/7/1997,S,F,paula5@hotmail.com,70000,Partial College,Professional,Y
AC-420117,Carrie,Perez,10/13/1962,S,F,carrie18@hotmail.com,110000,Partial College,Professional,Y
LS-6945117,Meredith,Ramos,5/4/1970,S,F,meredith21@hotmail.com,150000,Partial College,Professional,N
JM-5865117,Linda,Roberts,7/11/1960,S,F,linda32@hotmail.com,150000,Partial College,Professional,N
MC-7845117,Mackenzie,Sharma,2/9/1999,S,F,mackenzie27@hotmail.com,150000,High School,Professional,N
LS-6975117,Peter,Alan,8/4/1989,M,M,peter15@hotmail.com,100000,High School,Professional,Y
SM-10905117,Kari,Lopez,2/14/1984,S,F,kari28@hotmail.com,120000,High School,Professional,N
MR-7545117,Andrea,Malhotra,10/7/1962,M,F,andrea43@hotmail.com,120000,High School,Professional,Y
JB-5400117,Shane,Kovar,4/2/1998,M,M,shane8@hotmail.com,90000,High School,Professional,Y
RD-9810117,Troy,Sabella,9/19/1991,S,M,troy4@hotmail.com,110000,Partial College,Professional,N
DK-3375117,Deanna,Raje,6/4/1960,M,M,deanna2@hotmail.com,130000,Partial College,Professional,Y
RE-9450117,Kenneth,She,11/24/1974,M,M,kenneth12@hotmail.com,130000,Partial College,Professional,Y
TT-11265117,Wayne,Blanco,12/16/1988,M,M,wayne1@hotmail.com,130000,Partial College,Professional,Y
LW-6825117,Jessie,Li,4/16/2000,M,F,jessie34@hotmail.com,150000,High School,Professional,Y
RP-9390117,Clarence,Perez,12/24/1986,S,M,clarence39@hotmail.com,70000,High School,Professional,Y
CM-2385117,Cory,Natsuhara,3/2/1971,M,M,cory17@hotmail.com,70000,High School,Professional,Y
DB-3060117,Dave,Liu,10/18/1987,M,M,dave2@hotmail.com,80000,Bachelors,Management,Y
GH-4410117,Rosa,Lu,8/16/1998,S,F,rosa4@hotmail.com,90000,Partial College,Professional,N
RL-9615117,Clayton,Cook,10/21/1971,M,M,clayton10@hotmail.com,130000,Bachelors,Management,Y
AH-465117,Rachel,Suarez,3/1/1980,S,F,rachel32@hotmail.com,130000,Partial College,Professional,N
JA-5970117,Kendra,Roberts,9/23/1973,M,F,kendra19@hotmail.com,160000,Bachelors,Management,Y
KH-6330117,Karen,She,1/14/1995,S,F,karen7@hotmail.com,120000,Bachelors,Management,Y
EH-4125117,Kara,Holt,6/22/1978,S,F,kara1@hotmail.com,130000,Partial College,Professional,N
PW-9240117,Dale,Tang,11/20/1987,M,M,dale8@hotmail.com,170000,Bachelors,Management,Y
RS-9420117,Ricardo,Arun,1/3/1962,M,M,ricardo4@hotmail.com,110000,Bachelors,Management,Y
AB-255117,Roy,Townsend,2/1/1971,M,M,roy7@hotmail.com,160000,Bachelors,Management,N
MO-7800117,Felicia,Moreno,8/6/1994,M,F,felicia11@hotmail.com,70000,Partial High School,Skilled Manual,Y
DO-3435117,Darren,Griffin,5/14/1998,M,M,darren28@hotmail.com,110000,Partial College,Professional,Y
SM-10005117,Jocelyn,Malhotra,6/18/1984,M,F,jocelyn20@hotmail.com,80000,High School,Professional,Y
AS-10045117,Jillian,Navarro,11/8/1988,S,F,jillian5@hotmail.com,90000,High School,Professional,Y
KN-6390117,Micheal,Mehta,8/6/1994,M,M,micheal5@hotmail.com,130000,High School,Professional,N
AG-525117,Ross,Navarro,3/21/1995,S,M,ross14@hotmail.com,90000,High School,Management,Y
BD-1635117,Adrienne,Shen,8/5/1985,S,F,adrienne6@hotmail.com,100000,Partial College,Management,N
VS-11820117,Kara,Gill,1/7/1964,S,F,kara3@hotmail.com,120000,Partial College,Management,N
LA-6780117,Alfredo,Fernandez,1/16/1994,M,M,alfredo15@hotmail.com,130000,High School,Management,Y
CL-1890117,Dominic,Wang,8/15/1973,S,M,dominic16@hotmail.com,160000,Partial College,Management,N
JH-5910117,Colin,Zhou,7/8/1994,S,M,colin1@hotmail.com,80000,High School,Management,N
MY-8295117,Kristen,Chande,5/27/1991,S,F,kristen7@hotmail.com,120000,High School,Management,N
JP-6135117,Deborah,Li,5/24/1985,S,F,deborah19@hotmail.com,120000,High School,Management,Y
MS-7770117,Ernest,Luo,5/9/1991,M,M,ernest3@hotmail.com,130000,High School,Management,N
RD-9900117,Alvin,Gonzalez,3/28/1964,M,M,alvin28@hotmail.com,160000,High School,Management,Y
JH-5430117,Rachael,Jai,7/4/1974,M,F,rachael17@hotmail.com,160000,High School,Management,N
BO-1350117,Yolanda,Ruiz,3/15/1969,M,F,yolanda10@hotmail.com,80000,High School,Management,Y
TC-10980117,Nelson,Guo,8/1/1971,M,M,nelson2@hotmail.com,120000,High School,Management,Y
CM-1830117,Christy,Jiménez,5/2/1978,M,F,christy16@hotmail.com,120000,High School,Management,Y
DV-3045117,Bruce,Morris,3/13/1999,M,M,bruce28@hotmail.com,70000,Bachelors,Professional,Y
JD-6060117,Megan,Gutierrez,2/12/1989,M,F,megan29@hotmail.com,70000,Bachelors,Professional,N
SA-10830117,Anne,Zheng,12/20/1989,M,F,anne12@hotmail.com,70000,Bachelors,Professional,N
AA-645117,Erica,Young,1/13/1998,S,F,erica18@hotmail.com,70000,Bachelors,Professional,N
PF-9120117,Allison,Zheng,11/7/1960,M,F,allison40@hotmail.com,70000,Bachelors,Professional,Y
MG-8205117,Curtis,Lu,4/10/1973,S,M,curtis16@hotmail.com,90000,Bachelors,Professional,Y
HP-4815117,Jamie,Shen,1/22/1999,S,F,jamie14@hotmail.com,80000,Bachelors,Professional,Y
JM-5655117,Wayne,Chander,8/27/1970,S,M,wayne3@hotmail.com,80000,Bachelors,Professional,N
LO-7170117,Karla,Ruiz,9/19/1977,S,F,karla17@hotmail.com,90000,Bachelors,Professional,N
CD-2280117,Naomi,Vazquez,3/20/1985,S,F,naomi2@hotmail.com,90000,Bachelors,Professional,N
BW-1065117,Carolyn,Alvarez,3/19/1970,M,F,carolyn35@hotmail.com,120000,Partial High School,Professional,Y
BN-1470117,Marvin,Goel,6/3/1977,M,M,marvin5@hotmail.com,90000,Bachelors,Professional,N
AT-435117,Roger,Campbell,3/21/1992,S,M,roger47@hotmail.com,90000,Bachelors,Professional,N
MC-7575117,Devin,Wu,8/12/1974,S,M,devin39@hotmail.com,100000,High School,Management,Y
MW-8235117,Alisha,Murphy,7/25/1995,M,F,alisha7@hotmail.com,130000,High School,Management,N
TP-11130117,Grace,Ramos,10/3/1984,S,F,grace31@hotmail.com,90000,Bachelors,Professional,Y
NF-8475117,Naomi,Jai,7/16/1964,S,F,naomi18@hotmail.com,90000,Bachelors,Professional,Y
CC-2145117,Alison,Arun,3/23/1998,S,F,alison11@hotmail.com,80000,Bachelors,Professional,N
BO-1425117,Ross,Shan,8/19/1973,M,M,ross6@hotmail.com,110000,High School,Management,Y
BN-1515117,Drew,Tang,5/21/1986,S,M,drew11@hotmail.com,110000,High School,Management,Y
MP-8175117,Christy,Washington,1/13/1972,S,F,christy23@hotmail.com,160000,High School,Management,Y
DP-3105117,Abigail,Sanchez,11/15/1973,S,F,abigail38@hotmail.com,90000,Bachelors,Professional,N
SL-10155117,Cynthia,Dominguez,5/12/1961,S,NA,cynthia26@hotmail.com,100000,Partial High School,Professional,Y
MM-7260117,Neil,Guo,4/8/2000,M,M,neil12@hotmail.com,100000,Partial High School,Professional,Y
JM-6195117,Sandra,Yang,5/20/1994,S,F,sandra25@hotmail.com,110000,High School,Management,N
DK-3225117,Crystal,Anderson,5/16/1968,S,F,crystal7@hotmail.com,120000,Partial High School,Professional,N
PA-9060117,Olivia,Arun,11/23/2000,M,F,olivia9@hotmail.com,30000,High School,Professional,Y
EB-3975117,Harold,Hughes,10/21/1984,M,M,harold4@hotmail.com,30000,High School,Professional,Y
JG-5160117,Jessica,Torres,12/28/1962,M,F,jessica36@hotmail.com,40000,High School,Professional,Y
DK-3150117,Sean,Henderson,4/19/1989,S,M,sean11@hotmail.com,50000,Graduate Degree,Management,Y
AG-495117,Mya,Thomas,8/3/1979,M,F,mya7@hotmail.com,60000,Graduate Degree,Management,Y
GH-4665117,Fernando,Flores,2/19/1986,M,M,fernando10@hotmail.com,60000,Graduate Degree,Management,Y
MZ-7515117,Abigail,Miller,2/2/1973,M,F,abigail37@hotmail.com,60000,Graduate Degree,Management,Y
PF-9165117,Kayla,Walker,1/9/1981,M,F,kayla6@hotmail.com,60000,Graduate Degree,Management,Y
RR-9315117,Jeremiah,Prasad,3/2/1962,M,M,jeremiah11@hotmail.com,60000,Graduate Degree,Management,N
AS-10090117,Emmanuel,Diaz,9/19/1967,S,M,emmanuel9@hotmail.com,60000,Bachelors,Management,Y
SS-10410117,Brandon,Lewis,11/4/1996,S,M,brandon18@hotmail.com,60000,Bachelors,Management,Y
TH-11115117,Charles,Diaz,3/3/1998,M,M,charles25@hotmail.com,60000,Bachelors,Management,Y
AY-555117,Kelly,Harris,5/26/1978,S,F,kelly26@hotmail.com,60000,Bachelors,Management,Y
CA-2775117,Jacob,Powell,8/15/1983,S,M,jacob12@hotmail.com,50000,Bachelors,Management,Y
LB-6795117,Anna,Gonzales,12/19/1983,M,F,anna33@hotmail.com,50000,Bachelors,Management,Y
FO-4305117,Jordan,Harris,5/15/2000,S,M,jordan14@hotmail.com,50000,Bachelors,Management,Y
BM-1140117,Natalie,Alonso,4/3/1989,M,F,natalie81@hotmail.com,50000,Bachelors,Management,Y
CD-1920117,Dana,Rodriguez,1/12/1966,M,F,dana24@hotmail.com,50000,Bachelors,Management,Y
HJ-4875117,Jasmine,Reed,10/2/1965,S,F,jasmine17@hotmail.com,50000,Bachelors,Management,Y
ES-4080117,Alexa,Murphy,8/16/1974,S,F,alexa19@hotmail.com,60000,Bachelors,Management,Y
JL-5175117,Rachel,Flores,7/13/1987,S,F,rachel35@hotmail.com,60000,Bachelors,Management,Y
RH-9555117,Melissa,Thomas,11/13/1998,S,F,melissa7@hotmail.com,30000,Partial High School,Clerical,N
CM-2715117,Olivia,Hall,10/22/1989,M,F,olivia10@hotmail.com,30000,Partial High School,Clerical,Y
JG-5805117,Kayla,James,10/3/1988,M,F,kayla23@hotmail.com,40000,High School,Professional,Y
NC-8535117,Angel,Hu,6/5/1999,M,M,angel7@hotmail.com,40000,High School,Professional,N
AC-450117,Karen,King,8/7/1963,S,F,karen29@hotmail.com,20000,Partial High School,Clerical,Y
SJ-10125117,Isaac,Jenkins,10/26/1998,S,M,isaac41@hotmail.com,20000,Partial High School,Clerical,N
IM-5070117,Jacqueline,Brooks,9/13/1996,S,F,jacqueline7@hotmail.com,20000,Partial High School,Clerical,N
RS-9870117,Brian,Coleman,5/22/1964,M,M,brian13@hotmail.com,20000,Partial High School,Clerical,N
RB-9435117,Elijah,Li,6/26/1963,S,M,elijah9@hotmail.com,30000,Partial High School,Skilled Manual,N
PM-8940117,Autumn,Kelly,9/12/1972,S,F,autumn3@hotmail.com,30000,Partial High School,Skilled Manual,Y
HA-4905117,Cody,Coleman,4/26/1968,M,M,cody2@hotmail.com,30000,Partial High School,Skilled Manual,Y
PM-9135117,Melissa,Walker,10/20/1963,M,F,melissa23@hotmail.com,30000,Partial High School,Skilled Manual,Y
NP-8670117,Nicholas,Young,5/19/1996,M,M,nicholas3@hotmail.com,30000,Partial High School,Skilled Manual,Y
EJ-3720117,Katelyn,Barnes,8/1/1982,M,F,katelyn41@hotmail.com,30000,Partial High School,Skilled Manual,N
KH-6510117,Marissa,James,2/18/1968,M,F,marissa1@hotmail.com,40000,High School,Professional,Y
MH-8115117,Eduardo,Sanchez,2/4/1988,M,M,eduardo66@hotmail.com,40000,High School,Professional,Y
MV-8190117,Jacqueline,Moore,2/15/1979,M,F,jacqueline42@hotmail.com,40000,High School,Professional,Y
CA-2310117,Christopher,Bryant,8/17/1974,S,M,christopher8@hotmail.com,40000,High School,Professional,Y
CD-2790117,Jeremy,Cooper,7/7/1997,M,M,jeremy30@hotmail.com,40000,High School,Professional,Y
ML-8265117,Mackenzie,Anderson,12/4/1977,S,F,mackenzie16@hotmail.com,70000,Bachelors,Management,Y
DD-3570117,William,Coleman,11/25/1980,S,M,william25@hotmail.com,70000,Bachelors,Management,Y
PO-8850117,Victoria,Perry,11/6/1970,M,F,victoria53@hotmail.com,70000,Bachelors,Management,Y
LD-6855117,Devin,Sanchez,2/9/1997,S,M,devin46@hotmail.com,70000,Bachelors,Management,Y
JD-6150117,Anna,Diaz,12/26/1968,M,F,anna3@hotmail.com,40000,High School,Professional,Y
CP-2340117,Fernando,Murphy,8/4/1964,S,M,fernando63@hotmail.com,70000,Bachelors,Management,Y
CS-2355117,Riley,Butler,2/23/1977,S,F,riley34@hotmail.com,70000,Bachelors,Management,Y
FP-4320117,Arianna,Williams,11/8/1970,M,F,arianna12@hotmail.com,70000,Bachelors,Management,Y
SN-10710117,Joseph,Flores,5/28/1998,M,M,joseph8@hotmail.com,70000,Bachelors,Management,Y
BT-1485117,Isabel,Wright,2/11/1973,S,F,isabel12@hotmail.com,70000,Bachelors,Management,N
GT-4755117,Kyle,Griffin,3/4/1998,M,M,kyle47@hotmail.com,70000,Partial College,Professional,Y
MH-7440117,Aidan,Blanco,8/10/1969,M,M,aidan22@hotmail.com,60000,Partial College,Professional,Y
YS-11880117,Nelson,James,4/18/1966,M,M,nelson14@hotmail.com,60000,Partial College,Professional,Y
MB-7305117,Marcus,Davis,12/25/1995,M,M,marcus73@hotmail.com,40000,Partial High School,Skilled Manual,Y
LW-7125117,Anna,Clark,1/3/1972,M,F,anna66@hotmail.com,60000,Partial College,Professional,Y
BD-1620117,John,Perez,5/18/1968,M,M,john43@hotmail.com,60000,Partial College,Professional,N
SW-10245117,Andrea,Phillips,5/17/1968,M,F,andrea34@hotmail.com,60000,Partial College,Professional,Y
KS-6300117,Jose,Hughes,9/9/2000,M,M,jose43@hotmail.com,60000,Partial College,Professional,Y
ME-7320117,Gabrielle,Ware,6/26/1969,S,F,gabrielle34@hotmail.com,70000,Partial College,Professional,Y
MF-7665117,Dennis,Xie,6/12/1973,M,NA,dennis0@hotmail.com,40000,Partial High School,Skilled Manual,Y
KD-6345117,Darrell,Serrano,5/11/1989,M,M,darrell13@hotmail.com,60000,Partial College,Professional,N
NS-8505117,Bruce,Kelly,12/22/1968,M,M,bruce37@hotmail.com,60000,Partial College,Professional,Y
MS-7830117,Paige,Allen,4/27/1960,S,F,paige25@hotmail.com,60000,Partial College,Professional,Y
MN-7935117,Marcus,Rodriguez,9/18/1984,M,M,marcus26@hotmail.com,70000,Partial College,Professional,Y
QJ-9255117,Morgan,Thompson,1/16/1975,M,F,morgan41@hotmail.com,60000,High School,Professional,Y
FH-4350117,Jose,Wood,7/27/1996,M,M,jose77@hotmail.com,60000,High School,Professional,Y
KB-6600117,Xavier,Gomez,8/15/1962,S,M,xavier43@hotmail.com,60000,High School,Professional,Y
BF-975117,Natasha,Wood,9/14/1986,M,F,natasha1@hotmail.com,60000,High School,Professional,Y
JS-5685117,Melanie,Washington,1/1/1990,M,F,melanie17@hotmail.com,60000,Partial College,Professional,N
JB-6000117,Amanda,Rivera,12/9/1993,M,F,amanda34@hotmail.com,60000,Partial College,Professional,N
CV-2805117,Sydney,Velez Amezaga,4/9/1990,M,F,sydney10@hotmail.com,60000,Partial College,Professional,Y
BW-1110117,Elena,Bennett,2/13/1993,M,F,elena0@hotmail.com,60000,Partial College,Professional,Y
JH-6180117,Julian,Kapoor,11/2/1987,S,M,julian2@hotmail.com,70000,High School,Professional,Y
RD-9930117,Virginia,Jackson,3/6/1967,M,F,virginia2@hotmail.com,70000,High School,Professional,Y
MG-7650117,Noah,Romero,12/6/1968,M,M,noah52@hotmail.com,70000,Partial High School,Skilled Manual,Y
AB-10060117,Dana,Cox,5/25/1998,S,F,dana1@hotmail.com,70000,Partial High School,Skilled Manual,Y
CM-12715118,Morgan,Xu,9/21/1981,M,F,morgan58@hotmail.com,60000,Partial High School,Skilled Manual,Y
MK-18160118,Terrence,Prasad,10/28/1979,S,M,terrence5@hotmail.com,20000,Partial High School,Manual,N
SA-20830118,Barry,Vazquez,2/24/1992,S,M,barry10@hotmail.com,20000,Partial High School,Manual,Y
CT-11995118,Dana,Sacksteder,10/20/1971,S,F,dana7@hotmail.com,20000,Partial High School,Manual,N
LC-16870118,Lane,Romero,2/19/1970,S,F,lane1@hotmail.com,20000,Partial High School,Manual,N
JE-15715118,Theodore,Pal,2/5/2000,S,M,theodore9@hotmail.com,20000,Partial High School,Manual,Y
GT-14635118,Yolanda,Ashe,9/18/1993,S,F,yolanda11@hotmail.com,30000,Partial College,Clerical,N
CR-12625118,Brandi,Serrano,1/12/1971,S,F,brandi5@hotmail.com,30000,High School,Manual,N
IM-15055118,Tanya,Lal,1/11/1976,M,F,tanya13@hotmail.com,40000,Bachelors,Skilled Manual,Y
TP-21415118,Lacey,Torres,1/9/1978,M,F,lacey43@hotmail.com,40000,Bachelors,Skilled Manual,Y
DP-13105118,Devin,Sara,11/23/1967,M,M,devin71@hotmail.com,40000,Bachelors,Skilled Manual,Y
VT-21700118,Arthur,Goel,4/20/1995,S,M,arthur12@hotmail.com,30000,High School,Manual,N
TS-21610118,Cassie,Wu,1/16/1974,S,F,cassie18@hotmail.com,10000,Partial High School,Manual,N
BO-11350118,Louis,Jai,9/14/1968,S,M,louis45@hotmail.com,20000,Partial High School,Manual,Y
MK-17905118,Omar,Roberts,2/27/1966,S,M,omar31@hotmail.com,20000,Partial High School,Manual,N
SR-20425118,James,Malhotra,2/5/1968,S,M,james53@hotmail.com,20000,Partial High School,Manual,N
CM-12160118,Virginia,Alonso,3/8/1984,M,F,virginia6@hotmail.com,40000,Bachelors,Skilled Manual,Y
LS-17230118,Clinton,Sharma,9/4/1970,M,M,clinton5@hotmail.com,40000,Bachelors,Skilled Manual,Y
DR-12940118,Nina,Pal,1/28/1989,M,F,nina10@hotmail.com,40000,Bachelors,Skilled Manual,Y
VM-21685118,Tonya,Ramos,9/5/1985,M,F,tonya11@hotmail.com,20000,Partial High School,Manual,Y
NC-18625118,Ruben,Romero,9/26/1983,S,M,ruben40@hotmail.com,30000,High School,Manual,N
CS-12130118,Micheal,Liu,3/1/1982,M,M,micheal4@hotmail.com,40000,Bachelors,Skilled Manual,Y
CA-12055118,Alisha,Price,6/6/1982,S,NA,alisha4@hotmail.com,40000,Partial College,Clerical,Y
CS-11845118,Kelly,Martinez,10/25/1968,S,F,kelly4@hotmail.com,40000,Partial College,Clerical,Y
SF-20965118,Cassandra,Bennett,8/19/1984,S,F,cassandra19@hotmail.com,40000,Partial College,Clerical,Y
HM-14860118,Arianna,Garcia,9/11/1995,S,F,arianna1@hotmail.com,10000,Partial High School,Manual,N
PO-18850118,Joshua,Dominguez,8/27/1966,S,M,joshua18@hotmail.com,10000,Partial High School,Manual,Y
ES-14080118,Natasha,Carlson,9/26/1970,S,F,natasha12@hotmail.com,10000,Partial High School,Manual,Y
PK-18910118,Jamie,Gomez,1/16/1988,S,M,jamie40@hotmail.com,20000,Partial High School,Manual,N
NM-18445118,Julio,Raman,8/26/1983,S,M,julio0@hotmail.com,20000,Partial High School,Manual,N
MV-18190118,Cory,Cai,1/16/1967,M,M,cory10@hotmail.com,20000,Partial High School,Manual,N
EJ-13720118,Jon,Harrison,3/2/1986,M,M,jon41@hotmail.com,20000,Partial High School,Manual,Y
RP-19270118,Reginald,Shan,9/28/1996,S,M,reginald18@hotmail.com,30000,High School,Manual,Y
SB-20185118,Cedric,Yuan,7/26/1993,S,M,cedric31@hotmail.com,40000,Partial College,Clerical,Y
MP-17470118,Cristina,Zhang,12/20/1998,S,F,cristina6@hotmail.com,40000,Partial College,Clerical,Y
JF-15355118,Candice,Huang,12/20/1984,S,F,candice8@hotmail.com,40000,Partial College,Clerical,Y
SV-20365118,Louis,Dominguez,2/2/1990,M,M,louis44@hotmail.com,30000,High School,Manual,N
CC-12370118,Deanna,Stewart,11/12/1977,S,F,deanna39@hotmail.com,40000,Partial College,Clerical,Y
SN-20560118,Mason,Ross,12/5/1964,S,M,mason24@hotmail.com,40000,Partial College,Clerical,N
GT-14710118,Jordyn,Bryant,2/5/1986,S,F,jordyn3@hotmail.com,40000,Partial College,Clerical,Y
GM-14440118,Edward,Smith,7/16/2000,S,M,edward66@hotmail.com,40000,Partial College,Clerical,Y
MP-18175118,Zachary,Arun,11/13/1995,M,M,zachary40@hotmail.com,30000,Bachelors,Skilled Manual,Y
BF-11080118,Preston,Serrano,4/3/2000,S,M,preston5@hotmail.com,60000,Graduate Degree,Skilled Manual,N
RR-19315118,Carrie,Ward,6/15/1983,M,F,carrie15@hotmail.com,20000,Partial High School,Manual,Y
MS-17770118,Adrian,Smith,11/2/2000,S,M,adrian5@hotmail.com,30000,High School,Clerical,N
LH-17155118,Michael,Walker,8/1/1975,M,M,michael33@hotmail.com,30000,High School,Clerical,Y
JL-15850118,Ryan,Williams,4/19/1979,M,M,ryan59@hotmail.com,30000,High School,Clerical,Y
JG-15160118,Isabella,Griffin,11/14/1960,M,F,isabella59@hotmail.com,20000,Partial High School,Clerical,Y
BF-10975118,Aaron,Wu,3/20/1960,S,M,aaron20@hotmail.com,20000,Partial High School,Clerical,N
JJ-15445118,Jessie,Kumar,10/13/1974,S,M,jessie12@hotmail.com,20000,Partial High School,Clerical,N
CC-12610118,Ryan,Powell,11/6/1963,S,M,ryan32@hotmail.com,30000,High School,Clerical,N
CM-12385118,Abigail,Moore,11/3/1996,M,F,abigail33@hotmail.com,30000,High School,Clerical,Y
DP-13390118,Lauren,Young,5/18/1978,S,F,lauren26@hotmail.com,30000,High School,Clerical,N
GA-14725118,Miguel,Perez,9/16/1994,S,M,miguel25@hotmail.com,30000,High School,Clerical,N
PS-18970118,Nathan,Kelly,2/17/1982,S,M,nathan40@hotmail.com,20000,Partial High School,Clerical,N
FC-14245118,Julia,Chandra,4/15/1960,M,F,julia64@hotmail.com,30000,High School,Skilled Manual,Y
AB-10150118,Carolyn,Cox,10/8/1974,M,F,carolyn3@hotmail.com,20000,Partial High School,Clerical,N
AF-10870118,Kaylee,Wood,1/23/1983,M,F,kaylee8@hotmail.com,20000,Partial High School,Clerical,Y
KC-16255118,Taylor,Diaz,10/10/1992,M,F,taylor27@hotmail.com,20000,Partial High School,Clerical,Y
DB-13360118,Emily,Thames,5/11/1998,M,F,emily47@hotmail.com,20000,Partial High School,Clerical,Y
SD-20485118,Bernard,Ma,4/21/1985,M,M,bernard1@hotmail.com,20000,Partial High School,Clerical,N
TH-21100118,Kristen,Hayes,11/19/1974,M,F,kristen14@hotmail.com,30000,High School,Skilled Manual,Y
HG-15025118,Luke,Foster,1/6/1973,M,M,luke12@hotmail.com,30000,High School,Skilled Manual,Y
AO-10810118,Olivia,Hughes,10/28/1994,M,F,olivia61@hotmail.com,30000,High School,Skilled Manual,Y
AC-10660118,Carson,Perry,8/11/1961,M,M,carson10@hotmail.com,40000,Partial College,Clerical,Y
TP-21130118,Spencer,Sanchez,5/21/1970,M,M,spencer9@hotmail.com,40000,Partial College,Clerical,Y
SJ-20215118,Danielle,Lee,2/28/1982,M,F,danielle27@hotmail.com,40000,Partial College,Clerical,Y
GZ-14545118,Sarah,Powell,7/17/1960,M,F,sarah24@hotmail.com,40000,Partial College,Clerical,N
PV-18985118,Ethan,Butler,9/21/1973,S,M,ethan5@hotmail.com,40000,Partial College,Clerical,Y
BK-11260118,Cameron,Bennett,2/23/1985,S,M,cameron9@hotmail.com,40000,Partial College,Clerical,N
JH-15430118,Hannah,Foster,10/5/1963,S,F,hannah24@hotmail.com,40000,Partial College,Clerical,Y
LD-17005118,Angela,Ward,3/1/1997,M,F,angela19@hotmail.com,40000,Partial College,Clerical,N
KB-16315118,Julia,Johnson,6/15/1996,S,NA,julia57@hotmail.com,40000,Partial College,Clerical,N
SW-20455118,Natalie,Murphy,11/4/1966,S,F,natalie69@hotmail.com,40000,Partial College,Clerical,N
JL-15235120,Kaitlyn,Gonzales,4/25/2000,M,F,kaitlyn53@hotmail.com,40000,Partial College,Clerical,N
PC-19000120,Cassidy,Washington,1/1/1975,M,F,cassidy18@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
TB-21520120,Vanessa,Diaz,3/20/1993,M,NA,vanessa14@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
EM-13960120,Isabelle,Lal,4/3/1984,M,F,isabelle20@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
BD-11605120,Jordan,Campbell,1/18/1965,S,M,jordan25@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
DB-13660120,Sierra,Davis,9/12/1971,M,F,sierra6@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
JB-16000120,Samuel,Carter,11/27/1970,M,M,samuel63@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
LE-16810120,Edward,Coleman,3/4/1999,M,M,edward12@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
DG-13300120,Katherine,Ross,1/26/1985,M,F,katherine31@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
DK-12835120,Dalton,Hall,5/10/1989,S,M,dalton49@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
MM-18055120,Wyatt,Carlson,11/6/1991,S,M,wyatt25@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
NC-18535120,Carolyn,Rodriguez,10/27/1967,M,F,carolyn39@hotmail.com,70000,Graduate Degree,Skilled Manual,Y
DM-13015120,Anthony,White,4/22/1991,M,M,anthony6@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
ME-17320120,Cameron,Jai,6/24/1994,M,M,cameron31@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
TD-20995120,Colleen,Ramirez,8/20/1998,M,F,colleen35@hotmail.com,50000,Bachelors,Skilled Manual,Y
RD-19585120,Alexandra,Gonzales,4/18/1986,M,F,alexandra18@hotmail.com,50000,Bachelors,Skilled Manual,Y
HD-14785120,Kevin,Long,7/15/1975,M,M,kevin19@hotmail.com,50000,Bachelors,Skilled Manual,Y
AH-10690120,Ethan,Jackson,6/27/1974,S,M,ethan6@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
HG-14965120,Marcus,Carter,4/10/1964,M,M,marcus12@hotmail.com,70000,Graduate Degree,Professional,N
ST-20530120,Chloe,Li,5/8/1989,S,F,chloe7@hotmail.com,70000,Graduate Degree,Professional,Y
MP-17470120,Jonathan,Ready,11/11/1983,M,M,jonathan25@hotmail.com,40000,Bachelors,Skilled Manual,Y
MD-17860120,Ariana,Ward,4/16/1993,M,F,ariana18@hotmail.com,40000,Bachelors,Skilled Manual,Y
